index,Gene symbol,HGNC ID,UniProt ID(s)
16227,TAF5L,HGNC:17304,O75529
16228,TAF6,HGNC:11540,P49848
16229,TAF6L,HGNC:17305,Q9Y6J9
16230,TAF7,HGNC:11541,Q15545
16231,TAF7L,HGNC:11548,Q5H9L4
16232,TAF8,HGNC:17300,Q7Z7C8
16233,TAF9,HGNC:11542,Q16594
16234,TAF9B,HGNC:17306,Q9HBM6
16235,TAF10,HGNC:11543,Q12962
16236,TAF11,HGNC:11544,Q15544
16237,TAF11L2,HGNC:53845,A6NLC8
16238,TAF11L3,HGNC:53846,A0A1W2PRV1
16239,TAF11L4,HGNC:53847,A0A1W2PPE2
16240,TAF11L5,HGNC:53848,A0A1W2PP81
16241,TAF11L6,HGNC:53849,P0DW11
16242,TAF11L7,HGNC:53850,P0DW12
16243,TAF11L8,HGNC:53851,P0DW13
16244,TAF11L9,HGNC:53852,A0A1W2PR64
16245,TAF11L10,HGNC:53853,P0DW14
16246,TAF11L11,HGNC:53854,A0A1W2PQ09
16247,TAF11L12,HGNC:53855,A0A1W2PPW3
16248,TAF11L13,HGNC:53856,A0A1W2PPH5
16249,TAF11L14,HGNC:53857,A0A1W2PPL8
16250,TAF12,HGNC:11545,Q16514
16251,TAF13,HGNC:11546,Q15543
16252,TAF15,HGNC:11547,Q92804
16253,TAFA1,HGNC:21587,Q7Z5A9
16254,TAFA2,HGNC:21589,Q8N3H0
16255,TAFA3,HGNC:21590,Q7Z5A8
16256,TAFA4,HGNC:21591,Q96LR4
16257,TAFA5,HGNC:21592,Q7Z5A7
16258,TAFAZZIN,HGNC:11577,Q16635
16259,TAGAP,HGNC:15669,Q8N103
16260,TAGLN,HGNC:11553,Q01995
16261,TAGLN2,HGNC:11554,P37802
16262,TAGLN3,HGNC:29868,Q9UI15
16263,TAL1,HGNC:11556,P17542
16264,TAL2,HGNC:11557,Q16559
16265,TALDO1,HGNC:11559,P37837
16266,TAMALIN,HGNC:18707,Q7Z6J2
16267,TAMM41,HGNC:25187,Q96BW9
16268,TANC1,HGNC:29364,Q9C0D5
16269,TANC2,HGNC:30212,Q9HCD6
16270,TANGO2,HGNC:25439,Q6ICL3
16271,TANGO6,HGNC:25749,Q9C0B7
16272,TANK,HGNC:11562,Q92844
16273,TAOK1,HGNC:29259,Q7L7X3
16274,TAOK2,HGNC:16835,Q9UL54
16275,TAOK3,HGNC:18133,Q9H2K8
16276,TAP1,HGNC:43,Q03518
16277,TAP2,HGNC:44,Q03519
16278,TAPBP,HGNC:11566,O15533
16279,TAPBPL,HGNC:30683,Q9BX59
16280,TAPT1,HGNC:26887,Q6NXT6
16281,TARBP1,HGNC:11568,Q13395
16282,TARBP2,HGNC:11569,Q15633
16283,TARDBP,HGNC:11571,Q13148
16284,TARM1,HGNC:37250,B6A8C7
16285,TARS1,HGNC:11572,P26639
16286,TARS2,HGNC:30740,Q9BW92
16287,TARS3,HGNC:24728,A2RTX5
16288,TAS1R1,HGNC:14448,Q7RTX1
16289,TAS1R2,HGNC:14905,Q8TE23
16290,TAS1R3,HGNC:15661,Q7RTX0
16291,TAS2R1,HGNC:14909,Q9NYW7
16292,TAS2R2,HGNC:20615,[1]
16293,TAS2R3,HGNC:14910,Q9NYW6
16294,TAS2R4,HGNC:14911,Q9NYW5
16295,TAS2R5,HGNC:14912,Q9NYW4
16296,TAS2R7,HGNC:14913,Q9NYW3
16297,TAS2R8,HGNC:14915,Q9NYW2
16298,TAS2R9,HGNC:14917,Q9NYW1
16299,TAS2R10,HGNC:14918,Q9NYW0
16300,TAS2R13,HGNC:14919,Q9NYV9
16301,TAS2R14,HGNC:14920,Q9NYV8
16302,TAS2R16,HGNC:14921,Q9NYV7
16303,TAS2R19,HGNC:19108,P59542
16304,TAS2R20,HGNC:19109,P59543
16305,TAS2R30,HGNC:19112,P59541
16306,TAS2R31,HGNC:19113,P59538
16307,TAS2R33,HGNC:19114,P0DSN6
16308,TAS2R36,HGNC:19115,P0DTE0
16309,TAS2R38,HGNC:9584,P59533
16310,TAS2R39,HGNC:18886,P59534
16311,TAS2R40,HGNC:18885,P59535
16312,TAS2R41,HGNC:18883,P59536
16313,TAS2R42,HGNC:18888,Q7RTR8
16314,TAS2R43,HGNC:18875,P59537
16315,TAS2R46,HGNC:18877,P59540
16316,TAS2R50,HGNC:18882,P59544
16317,TAS2R60,HGNC:20639,P59551
16318,TASL,HGNC:25667,Q9HAI6
16319,TASOR,HGNC:30314,Q9UK61
16320,TASOR2,HGNC:23484,Q5VWN6
16321,TASP1,HGNC:15859,Q9H6P5
16322,TAT,HGNC:11573,P17735
16323,TATDN1,HGNC:24220,Q6P1N9
16324,TATDN2,HGNC:28988,Q93075
16325,TATDN3,HGNC:27010,Q17R31
16326,TAX1BP1,HGNC:11575,Q86VP1
16327,TAX1BP3,HGNC:30684,O14907
16328,TBATA,HGNC:23511,Q96M53
16329,TBC1D1,HGNC:11578,Q86TI0
16330,TBC1D2,HGNC:18026,Q9BYX2
16331,TBC1D2B,HGNC:29183,Q9UPU7
16332,TBC1D3,HGNC:19031,Q8IZP1
16333,TBC1D3B,HGNC:27011,A6NDS4
16334,TBC1D3C,HGNC:24889,Q6IPX1
16335,TBC1D3D,HGNC:28944,A0A087WVF3
16336,TBC1D3E,HGNC:27071,A0A087X179
16337,TBC1D3F,HGNC:18257,A6NER0
16338,TBC1D3G,HGNC:29860,Q6DHY5
16339,TBC1D3H,HGNC:30708,P0C7X1
16340,TBC1D3I,HGNC:32709,A0A087WXS9
16341,TBC1D3K,HGNC:51245,A0A087X1G2
16342,TBC1D3L,HGNC:51246,B9A6J9
16343,TBC1D4,HGNC:19165,O60343
16344,TBC1D5,HGNC:19166,Q92609
16345,TBC1D7,HGNC:21066,Q9P0N9
16346,TBC1D8,HGNC:17791,O95759
16347,TBC1D8B,HGNC:24715,Q0IIM8
16348,TBC1D9,HGNC:21710,Q6ZT07
16349,TBC1D9B,HGNC:29097,Q66K14
16350,TBC1D10A,HGNC:23609,Q9BXI6
16351,TBC1D10B,HGNC:24510,Q4KMP7
16352,TBC1D10C,HGNC:24702,Q8IV04
16353,TBC1D12,HGNC:29082,O60347
16354,TBC1D13,HGNC:25571,Q9NVG8
16355,TBC1D14,HGNC:29246,Q9P2M4
16356,TBC1D15,HGNC:25694,Q8TC07
16357,TBC1D16,HGNC:28356,Q8TBP0
16358,TBC1D17,HGNC:25699,Q9HA65
16359,TBC1D19,HGNC:25624,Q8N5T2
16360,TBC1D20,HGNC:16133,Q96BZ9
16361,TBC1D21,HGNC:28536,Q8IYX1
16362,TBC1D22A,HGNC:1309,Q8WUA7
16363,TBC1D22B,HGNC:21602,Q9NU19
16364,TBC1D23,HGNC:25622,Q9NUY8
16365,TBC1D24,HGNC:29203,Q9ULP9
16366,TBC1D25,HGNC:8092,Q3MII6
16367,TBC1D26,HGNC:28745,Q86UD7
16368,TBC1D28,HGNC:26858,Q2M2D7
16369,TBC1D30,HGNC:29164,Q9Y2I9
16370,TBC1D31,HGNC:30888,Q96DN5
16371,TBC1D32,HGNC:21485,Q96NH3
16372,TBCA,HGNC:11579,O75347
16373,TBCB,HGNC:1989,Q99426
16374,TBCC,HGNC:11580,Q15814
16375,TBCCD1,HGNC:25546,Q9NVR7
16376,TBCD,HGNC:11581,Q9BTW9
16377,TBCE,HGNC:11582,Q15813
16378,TBCEL,HGNC:28115,Q5QJ74
16379,TBCK,HGNC:28261,Q8TEA7
16380,TBK1,HGNC:11584,Q9UHD2
16381,TBKBP1,HGNC:30140,A7MCY6
16382,TBL1X,HGNC:11585,O60907
16383,TBL1XR1,HGNC:29529,Q9BZK7
16384,TBL1Y,HGNC:18502,Q9BQ87
16385,TBL2,HGNC:11586,Q9Y4P3
16386,TBL3,HGNC:11587,Q12788
16387,TBP,HGNC:11588,P20226
16388,TBPL1,HGNC:11589,P62380
16389,TBPL2,HGNC:19841,Q6SJ96
16390,TBR1,HGNC:11590,Q16650
16391,TBRG1,HGNC:29551,Q3YBR2
16392,TBRG4,HGNC:17443,Q969Z0
16393,TBX1,HGNC:11592,O43435
16394,TBX2,HGNC:11597,Q13207
16395,TBX3,HGNC:11602,O15119
16396,TBX4,HGNC:11603,P57082
16397,TBX5,HGNC:11604,Q99593
16398,TBX6,HGNC:11605,O95947
16399,TBX10,HGNC:11593,O75333
16400,TBX15,HGNC:11594,Q96SF7
16401,TBX18,HGNC:11595,O95935
16402,TBX19,HGNC:11596,O60806
16403,TBX20,HGNC:11598,Q9UMR3
16404,TBX21,HGNC:11599,Q9UL17
16405,TBX22,HGNC:11600,Q9Y458
16406,TBXA2R,HGNC:11608,P21731
16407,TBXAS1,HGNC:11609,P24557
16408,TBXT,HGNC:11515,O15178
16409,TC2N,HGNC:19859,Q8N9U0
16410,TCAF1,HGNC:22201,Q9Y4C2
16411,TCAF2,HGNC:26878,A6NFQ2
16412,TCAIM,HGNC:25241,Q8N3R3
16413,TCAP,HGNC:11610,O15273
16414,TCEA1,HGNC:11612,P23193
16415,TCEA2,HGNC:11614,Q15560
16416,TCEA3,HGNC:11615,O75764
16417,TCEAL1,HGNC:11616,Q15170
16418,TCEAL2,HGNC:29818,Q9H3H9
16419,TCEAL3,HGNC:28247,Q969E4
16420,TCEAL4,HGNC:26121,Q96EI5
16421,TCEAL5,HGNC:22282,Q5H9L2
16422,TCEAL6,HGNC:24553,Q6IPX3
16423,TCEAL7,HGNC:28336,Q9BRU2
16424,TCEAL8,HGNC:28683,Q8IYN2
16425,TCEAL9,HGNC:30084,Q9UHQ7
16426,TCEANC,HGNC:28277,Q8N8B7
16427,TCEANC2,HGNC:26494,Q96MN5
16428,TCERG1,HGNC:15630,O14776
16429,TCERG1L,HGNC:23533,Q5VWI1
16430,TCF3,HGNC:11633,P15923
16431,TCF4,HGNC:11634,P15884
16432,TCF7,HGNC:11639,P36402
16433,TCF7L1,HGNC:11640,Q9HCS4
16434,TCF7L2,HGNC:11641,Q9NQB0
16435,TCF12,HGNC:11623,Q99081
16436,TCF15,HGNC:11627,Q12870
16437,TCF19,HGNC:11629,Q9Y242
16438,TCF20,HGNC:11631,Q9UGU0
16439,TCF21,HGNC:11632,O43680
16440,TCF23,HGNC:18602,Q7RTU1
16441,TCF24,HGNC:32275,Q7RTU0
16442,TCF25,HGNC:29181,Q9BQ70
16443,TCFL5,HGNC:11646,Q9UL49
16444,TCHH,HGNC:11791,Q07283
16445,TCHHL1,HGNC:31796,Q5QJ38
16446,TCHP,HGNC:28135,Q9BT92
16447,TCIM,HGNC:1357,Q9NR00
16448,TCIRG1,HGNC:11647,Q13488
16449,TCL1A,HGNC:11648,P56279
16450,TCL1B,HGNC:11649,O95988
16451,TCN1,HGNC:11652,P20061
16452,TCN2,HGNC:11653,P20062
16453,TCOF1,HGNC:11654,Q13428
16454,TCP1,HGNC:11655,P17987
16455,TCP10L,HGNC:11657,Q8TDR4
16456,TCP11,HGNC:11658,Q8WWU5
16457,TCP11L1,HGNC:25655,Q9NUJ3
16458,TCP11L2,HGNC:28627,Q8N4U5
16459,TCP11X1,HGNC:48369,B4DZS4
16460,TCP11X2,HGNC:48335,Q5H9J9
16461,TCTA,HGNC:11692,P57738
16462,TCTE1,HGNC:11693,Q5JU00
16463,TCTN1,HGNC:26113,Q2MV58
16464,TCTN2,HGNC:25774,Q96GX1
16465,TCTN3,HGNC:24519,Q6NUS6
16466,TDG,HGNC:11700,Q13569
16467,TDO2,HGNC:11708,P48775
16468,TDP1,HGNC:18884,Q9NUW8
16469,TDP2,HGNC:17768,O95551
16470,TDRD1,HGNC:11712,Q9BXT4
16471,TDRD3,HGNC:20612,Q9H7E2
16472,TDRD5,HGNC:20614,Q8NAT2
16473,TDRD6,HGNC:21339,O60522
16474,TDRD7,HGNC:30831,Q8NHU6
16475,TDRD9,HGNC:20122,Q8NDG6
16476,TDRD10,HGNC:25316,Q5VZ19
16477,TDRD12,HGNC:25044,Q587J7
16478,TDRD15,HGNC:45037,B5MCY1
16479,TDRKH,HGNC:11713,Q9Y2W6
16480,TDRP,HGNC:26951,Q86YL5
16481,TEAD1,HGNC:11714,P28347
16482,TEAD2,HGNC:11715,Q15562
16483,TEAD3,HGNC:11716,Q99594
16484,TEAD4,HGNC:11717,Q15561
16485,TEC,HGNC:11719,P42680
16486,TECPR1,HGNC:22214,Q7Z6L1
16487,TECPR2,HGNC:19957,O15040
16488,TECR,HGNC:4551,Q9NZ01
16489,TECRL,HGNC:27365,Q5HYJ1
16490,TECTA,HGNC:11720,O75443
16491,TECTB,HGNC:11721,Q96PL2
16492,TEDC1,HGNC:20127,Q86SX3
16493,TEDC2,HGNC:25849,Q7L2K0
16494,TEDDM1,HGNC:30233,Q5T9Z0
16495,TEF,HGNC:11722,Q10587
16496,TEFM,HGNC:26223,Q96QE5
16497,TEK,HGNC:11724,Q02763
16498,TEKT1,HGNC:15534,Q969V4
16499,TEKT2,HGNC:11725,Q9UIF3
16500,TEKT3,HGNC:14293,Q9BXF9
16501,TEKT4,HGNC:31012,Q8WW24
16502,TEKT5,HGNC:26554,Q96M29
16503,TEKTIP1,HGNC:34496,A6NCJ1
16504,TEKTL1,HGNC:26866,Q8IYK2
16505,TELO2,HGNC:29099,Q9Y4R8
16506,TEN1,HGNC:37242,Q86WV5
16507,TENM1,HGNC:8117,Q9UKZ4
16508,TENM2,HGNC:29943,Q9NT68
16509,TENM3,HGNC:29944,Q9P273
16510,TENM4,HGNC:29945,Q6N022
16511,TENT2,HGNC:26776,Q6PIY7
16512,TENT4A,HGNC:16705,Q5XG87
16513,TENT4B,HGNC:30758,Q8NDF8
16514,TENT5A,HGNC:18345,Q96IP4
16515,TENT5B,HGNC:28273,Q96A09
16516,TENT5C,HGNC:24712,Q5VWP2
16517,TENT5D,HGNC:28399,Q8NEK8
16518,TEP1,HGNC:11726,Q99973
16519,TEPSIN,HGNC:26458,Q96N21
16520,TERB1,HGNC:26675,Q8NA31
16521,TERB2,HGNC:28520,Q8NHR7
16522,TERF1,HGNC:11728,P54274
16523,TERF2,HGNC:11729,Q15554
16524,TERF2IP,HGNC:19246,Q9NYB0
16525,TERT,HGNC:11730,O14746
16526,TES,HGNC:14620,Q9UGI8
16527,TESC,HGNC:26065,Q96BS2
16528,TESK1,HGNC:11731,Q15569
16529,TESK2,HGNC:11732,Q96S53
16530,TESMIN,HGNC:7446,Q9Y4I5
16531,TESPA1,HGNC:29109,A2RU30
16532,TET1,HGNC:29484,Q8NFU7
16533,TET2,HGNC:25941,Q6N021
16534,TET3,HGNC:28313,O43151
16535,TEX2,HGNC:30884,Q8IWB9
16536,TEX9,HGNC:29585,Q8N6V9
16537,TEX10,HGNC:25988,Q9NXF1
16538,TEX11,HGNC:11733,Q8IYF3
16539,TEX12,HGNC:11734,Q9BXU0
16540,TEX13A,HGNC:11735,Q9BXU3
16541,TEX13B,HGNC:11736,Q9BXU2
16542,TEX13C,HGNC:52277,A0A0J9YWL9
16543,TEX13D,HGNC:52278,A0A0J9YY54
16544,TEX14,HGNC:11737,Q8IWB6
16545,TEX15,HGNC:11738,Q9BXT5
16546,TEX19,HGNC:33802,Q8NA77
16547,TEX22,HGNC:40026,C9J3V5
16548,TEX26,HGNC:28622,Q8N6G2
16549,TEX28,HGNC:2563,O15482
16550,TEX29,HGNC:20370,Q8N6K0
16551,TEX30,HGNC:25188,Q5JUR7
16552,TEX35,HGNC:25366,Q5T0J7
16553,TEX36,HGNC:31653,Q5VZQ5
16554,TEX38,HGNC:29589,Q6PEX7
16555,TEX44,HGNC:28563,Q53QW1
16556,TEX46,HGNC:44651,H3BTG2
16557,TEX47,HGNC:22402,Q8TBZ9
16558,TEX48,HGNC:52393,A0A1B0GUV7
16559,TEX50,HGNC:52382,A0A1B0GTY4
16560,TEX51,HGNC:52387,A0A1B0GUA7
16561,TEX52,HGNC:53643,A6NCN8
16562,TEX53,HGNC:53655,A0A1B0GU33
16563,TEX54,HGNC:53729,A0A1B0GVG6
16564,TEX55,HGNC:26553,Q96M34
16565,TEX101,HGNC:30722,Q9BY14
16566,TEX261,HGNC:30712,Q6UWH6
16567,TEX264,HGNC:30247,Q9Y6I9
16568,TF,HGNC:11740,P02787
16569,TFAM,HGNC:11741,Q00059
16570,TFAP2A,HGNC:11742,P05549
16571,TFAP2B,HGNC:11743,Q92481
16572,TFAP2C,HGNC:11744,Q92754
16573,TFAP2D,HGNC:15581,Q7Z6R9
16574,TFAP2E,HGNC:30774,Q6VUC0
16575,TFAP4,HGNC:11745,Q01664
16576,TFB1M,HGNC:17037,Q8WVM0
16577,TFB2M,HGNC:18559,Q9H5Q4
16578,TFCP2,HGNC:11748,Q12800
16579,TFCP2L1,HGNC:17925,Q9NZI6
16580,TFDP1,HGNC:11749,Q14186
16581,TFDP2,HGNC:11751,Q14188
16582,TFDP3,HGNC:24603,Q5H9I0
16583,TFE3,HGNC:11752,P19532
16584,TFEB,HGNC:11753,P19484
16585,TFEC,HGNC:11754,O14948
16586,TFF1,HGNC:11755,P04155
16587,TFF2,HGNC:11756,Q03403
16588,TFF3,HGNC:11757,Q07654
16589,TFG,HGNC:11758,Q92734
16590,TFIP11,HGNC:17165,Q9UBB9
16591,TFPI,HGNC:11760,P10646
16592,TFPI2,HGNC:11761,P48307
16593,TFPT,HGNC:13630,P0C1Z6
16594,TFR2,HGNC:11762,Q9UP52
16595,TFRC,HGNC:11763,P02786
16596,TG,HGNC:11764,P01266
16597,TGDS,HGNC:20324,O95455
16598,TGFA,HGNC:11765,P01135
16599,TGFB1,HGNC:11766,P01137
16600,TGFB1I1,HGNC:11767,O43294
16601,TGFB2,HGNC:11768,P61812
16602,TGFB3,HGNC:11769,P10600
16603,TGFBI,HGNC:11771,Q15582
16604,TGFBR1,HGNC:11772,P36897
16605,TGFBR2,HGNC:11773,P37173
16606,TGFBR3,HGNC:11774,Q03167
16607,TGFBR3L,HGNC:44152,H3BV60
16608,TGFBRAP1,HGNC:16836,Q8WUH2
16609,TGIF1,HGNC:11776,Q15583
16610,TGIF2,HGNC:15764,Q9GZN2
16611,TGIF2LX,HGNC:18570,Q8IUE1
16612,TGIF2LY,HGNC:18569,Q8IUE0
16613,TGM1,HGNC:11777,P22735
16614,TGM2,HGNC:11778,P21980
16615,TGM3,HGNC:11779,Q08188
16616,TGM4,HGNC:11780,P49221
16617,TGM5,HGNC:11781,O43548
16618,TGM6,HGNC:16255,O95932
16619,TGM7,HGNC:30790,Q96PF1
16620,TGOLN2,HGNC:15450,O43493
16621,TGS1,HGNC:17843,Q96RS0
16622,TH,HGNC:11782,P07101
16623,THADA,HGNC:19217,Q6YHU6
16624,THAP1,HGNC:20856,Q9NVV9
16625,THAP2,HGNC:20854,Q9H0W7
16626,THAP3,HGNC:20855,Q8WTV1
16627,THAP4,HGNC:23187,Q8WY91
16628,THAP5,HGNC:23188,Q7Z6K1
16629,THAP6,HGNC:23189,Q8TBB0
16630,THAP7,HGNC:23190,Q9BT49
16631,THAP8,HGNC:23191,Q8NA92
16632,THAP9,HGNC:23192,Q9H5L6
16633,THAP10,HGNC:23193,Q9P2Z0
16634,THAP11,HGNC:23194,Q96EK4
16635,THAP12,HGNC:9440,O43422
16636,THBD,HGNC:11784,P07204
16637,THBS1,HGNC:11785,P07996
16638,THBS2,HGNC:11786,P35442
16639,THBS3,HGNC:11787,P49746
16640,THBS4,HGNC:11788,P35443
16641,THEM4,HGNC:17947,Q5T1C6
16642,THEM5,HGNC:26755,Q8N1Q8
16643,THEM6,HGNC:29656,Q8WUY1
16644,THEMIS,HGNC:21569,Q8N1K5
16645,THEMIS2,HGNC:16839,Q5TEJ8
16646,THG1L,HGNC:26053,Q9NWX6
16647,THNSL1,HGNC:26160,Q8IYQ7
16648,THNSL2,HGNC:25602,Q86YJ6
16649,THOC1,HGNC:19070,Q96FV9
16650,THOC2,HGNC:19073,Q8NI27
16651,THOC3,HGNC:19072,Q96J01
16652,THOC5,HGNC:19074,Q13769
16653,THOC6,HGNC:28369,Q86W42
16654,THOC7,HGNC:29874,Q6I9Y2
16655,THOP1,HGNC:11793,P52888
16656,THPO,HGNC:11795,P40225
16657,THRA,HGNC:11796,P10827
16658,THRAP3,HGNC:22964,Q9Y2W1
16659,THRB,HGNC:11799,P10828
16660,THRSP,HGNC:11800,Q92748
16661,THSD1,HGNC:17754,Q9NS62
16662,THSD4,HGNC:25835,Q6ZMP0
16663,THSD7A,HGNC:22207,Q9UPZ6
16664,THSD7B,HGNC:29348,Q9C0I4
16665,THSD8,HGNC:53785,A0A1W2PP97
16666,THTPA,HGNC:18987,Q9BU02
16667,THUMPD1,HGNC:23807,Q9NXG2
16668,THUMPD2,HGNC:14890,Q9BTF0
16669,THUMPD3,HGNC:24493,Q9BV44
16670,THY1,HGNC:11801,P04216
16671,THYN1,HGNC:29560,Q9P016
16672,TIA1,HGNC:11802,P31483
16673,TIAL1,HGNC:11804,Q01085
16674,TIAM1,HGNC:11805,Q13009
16675,TIAM2,HGNC:11806,Q8IVF5
16676,TICAM1,HGNC:18348,Q8IUC6
16677,TICAM2,HGNC:21354,Q86XR7
16678,TICRR,HGNC:28704,Q7Z2Z1
16679,TIE1,HGNC:11809,P35590
16680,TIFA,HGNC:19075,Q96CG3
16681,TIFAB,HGNC:34024,Q6ZNK6
16682,TIGAR,HGNC:1185,Q9NQ88
16683,TIGD1,HGNC:14523,Q96MW7
16684,TIGD2,HGNC:18333,Q4W5G0
16685,TIGD3,HGNC:18334,Q6B0B8
16686,TIGD4,HGNC:18335,Q8IY51
16687,TIGD5,HGNC:18336,Q53EQ6
16688,TIGD6,HGNC:18332,Q17RP2
16689,TIGD7,HGNC:18331,Q6NT04
16690,TIGIT,HGNC:26838,Q495A1
16691,TIMD4,HGNC:25132,Q96H15
16692,TIMELESS,HGNC:11813,Q9UNS1
16693,TIMM8A,HGNC:11817,O60220
16694,TIMM8B,HGNC:11818,Q9Y5J9
16695,TIMM9,HGNC:11819,Q9Y5J7
16696,TIMM10,HGNC:11814,P62072
16697,TIMM10B,HGNC:4022,Q9Y5J6
16698,TIMM13,HGNC:11816,Q9Y5L4
16699,TIMM17A,HGNC:17315,Q99595
16700,TIMM17B,HGNC:17310,O60830
16701,TIMM21,HGNC:25010,Q9BVV7
16702,TIMM22,HGNC:17317,Q9Y584
16703,TIMM23,HGNC:17312,O14925
16704,TIMM23B,HGNC:23581,Q5SRD1
16705,TIMM29,HGNC:25152,Q9BSF4
16706,TIMM44,HGNC:17316,O43615
16707,TIMM50,HGNC:23656,Q3ZCQ8
16708,TIMMDC1,HGNC:1321,Q9NPL8
16709,TIMP1,HGNC:11820,P01033
16710,TIMP2,HGNC:11821,P16035
16711,TIMP3,HGNC:11822,P35625
16712,TIMP4,HGNC:11823,Q99727
16713,TINAG,HGNC:14599,Q9UJW2
16714,TINAGL1,HGNC:19168,Q9GZM7
16715,TINCR,HGNC:14607,A0A2R8Y7D0
16716,TINF2,HGNC:11824,Q9BSI4
16717,TIPARP,HGNC:23696,Q7Z3E1
16718,TIPIN,HGNC:30750,Q9BVW5
16719,TIPRL,HGNC:30231,O75663
16720,TIRAP,HGNC:17192,P58753
16721,TJAP1,HGNC:17949,Q5JTD0
16722,TJP1,HGNC:11827,Q07157
16723,TJP2,HGNC:11828,Q9UDY2
16724,TJP3,HGNC:11829,O95049
16725,TK1,HGNC:11830,P04183
16726,TK2,HGNC:11831,O00142
16727,TKFC,HGNC:24552,Q3LXA3
16728,TKT,HGNC:11834,P29401
16729,TKTL1,HGNC:11835,P51854
16730,TKTL2,HGNC:25313,Q9H0I9
16731,TLCD1,HGNC:25177,Q96CP7
16732,TLCD2,HGNC:33522,A6NGC4
16733,TLCD3A,HGNC:29646,Q8TBR7
16734,TLCD3B,HGNC:25295,Q71RH2
16735,TLCD4,HGNC:26477,Q96MV1
16736,TLCD5,HGNC:28280,Q6ZRR5
16737,TLDC2,HGNC:16112,A0PJX2
16738,TLE1,HGNC:11837,Q04724
16739,TLE2,HGNC:11838,Q04725
16740,TLE3,HGNC:11839,Q04726
16741,TLE4,HGNC:11840,Q04727
16742,TLE5,HGNC:307,Q08117
16743,TLE6,HGNC:30788,Q9H808
16744,TLE7,HGNC:53648,A0A1W2PR48
16745,TLK1,HGNC:11841,Q9UKI8
16746,TLK2,HGNC:11842,Q86UE8
16747,TLL1,HGNC:11843,O43897
16748,TLL2,HGNC:11844,Q9Y6L7
16749,TLN1,HGNC:11845,Q9Y490
16750,TLN2,HGNC:15447,Q9Y4G6
16751,TLNRD1,HGNC:13519,Q9H1K6
16752,TLR1,HGNC:11847,Q15399
16753,TLR2,HGNC:11848,O60603
16754,TLR3,HGNC:11849,O15455
16755,TLR4,HGNC:11850,O00206
16756,TLR5,HGNC:11851,O60602
16757,TLR6,HGNC:16711,Q9Y2C9
16758,TLR7,HGNC:15631,Q9NYK1
16759,TLR8,HGNC:15632,Q9NR97
16760,TLR9,HGNC:15633,Q9NR96
16761,TLR10,HGNC:15634,Q9BXR5
16762,TLX1,HGNC:5056,P31314
16763,TLX2,HGNC:5057,O43763
16764,TLX3,HGNC:13532,O43711
16765,TM2D1,HGNC:24142,Q9BX74
16766,TM2D2,HGNC:24127,Q9BX73
16767,TM2D3,HGNC:24128,Q9BRN9
16768,TM4SF1,HGNC:11853,P30408
16769,TM4SF4,HGNC:11856,P48230
16770,TM4SF5,HGNC:11857,O14894
16771,TM4SF18,HGNC:25181,Q96CE8
16772,TM4SF19,HGNC:25167,Q96DZ7
16773,TM4SF20,HGNC:26230,Q53R12
16774,TM6SF1,HGNC:11860,Q9BZW5
16775,TM6SF2,HGNC:11861,Q9BZW4
16776,TM7SF2,HGNC:11863,O76062
16777,TM7SF3,HGNC:23049,Q9NS93
16778,TM9SF1,HGNC:11864,O15321
16779,TM9SF2,HGNC:11865,Q99805
16780,TM9SF3,HGNC:21529,Q9HD45
16781,TM9SF4,HGNC:30797,Q92544
16782,TMA7,HGNC:26932,Q9Y2S6
16783,TMA7B,HGNC:53893,A0A024R1R8
16784,TMA16,HGNC:25638,Q96EY4
16785,TMBIM1,HGNC:23410,Q969X1
16786,TMBIM4,HGNC:24257,Q9HC24
16787,TMBIM6,HGNC:11723,P55061
16788,TMC1,HGNC:16513,Q8TDI8
16789,TMC2,HGNC:16527,Q8TDI7
16790,TMC3,HGNC:22995,Q7Z5M5
16791,TMC4,HGNC:22998,Q7Z404
16792,TMC5,HGNC:22999,Q6UXY8
16793,TMC6,HGNC:18021,Q7Z403
16794,TMC7,HGNC:23000,Q7Z402
16795,TMC8,HGNC:20474,Q8IU68
16796,TMCC1,HGNC:29116,O94876
16797,TMCC2,HGNC:24239,O75069
16798,TMCC3,HGNC:29199,Q9ULS5
16799,TMCO1,HGNC:18188,Q9UM00
16800,TMCO2,HGNC:23312,Q7Z6W1
16801,TMCO3,HGNC:20329,Q6UWJ1
16802,TMCO4,HGNC:27393,Q5TGY1
16803,TMCO5A,HGNC:28558,Q8N6Q1
16804,TMCO6,HGNC:28814,Q96DC7
16805,TMDD1,HGNC:53646,P0DPE3
16806,TMED1,HGNC:17291,Q13445
16807,TMED2,HGNC:16996,Q15363
16808,TMED3,HGNC:28889,Q9Y3Q3
16809,TMED4,HGNC:22301,Q7Z7H5
16810,TMED5,HGNC:24251,Q9Y3A6
16811,TMED6,HGNC:28331,Q8WW62
16812,TMED7,HGNC:24253,Q9Y3B3
16813,TMED8,HGNC:18633,Q6PL24
16814,TMED9,HGNC:24878,Q9BVK6
16815,TMED10,HGNC:16998,P49755
16816,TMEFF1,HGNC:11866,Q8IYR6
16817,TMEFF2,HGNC:11867,Q9UIK5
16818,TMEM8B,HGNC:21427,A6NDV4
16819,TMEM9,HGNC:18823,Q9P0T7
16820,TMEM9B,HGNC:1168,Q9NQ34
